,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1639,15.466196,-78.53157,22.49493,-13.801395,1.3455834,-8.214816,-18.002668,-4.265581,-7.3852897,5.4303193,1.2410207,-25.140472,30.871082,-39.491302,15.906536,-15.768134,11.2915745,-29.340904,4.6465235,-16.806763,-8.292095,-12.234447,6.2663045,1.0294294,-7.693532,-11.282254,0.41396046,5.3319197
1640,4.4570184,-60.047005,12.240363,-18.10019,13.991528,-13.388933,-2.539442,-13.660162,0.34634995,24.059704,-5.027128,-16.41061,11.214519,-35.258705,9.072187,-15.957406,10.165438,-29.075718,10.484583,-13.672428,1.1016097,-10.768752,4.8377934,-3.5210602,-6.890848,-8.92985,-8.643095,-1.9928827
1641,13.82608,-77.03369,35.42737,-20.160137,12.266419,-15.138764,-10.000841,-5.008188,-9.527998,11.233414,-6.6739364,-18.01593,17.834682,-21.881886,12.52144,-14.396344,4.2884274,-26.31397,4.850603,-21.052483,-5.747813,-13.054897,4.2157016,4.3193827,-11.491198,-13.611842,-0.86235714,7.0414414
1642,13.2897835,-77.50545,23.567825,-28.970709,6.5453544,-10.475151,-16.6269,-9.115767,-11.002914,18.36763,0.44079018,-23.221579,26.179262,-33.932083,7.4735537,-8.554523,6.790168,-25.845303,6.425478,-20.821032,4.0576367,-16.234352,9.839573,-4.3414927,-7.905057,-5.894447,-4.5226936,3.650806
1643,39.371124,-60.984592,9.556314,-4.4937105,0.7247226,-0.62496567,-7.1457644,-2.9235158,-5.9785566,17.705864,-0.6439327,-23.704676,23.172283,-31.622341,13.481264,-19.082407,4.1257143,-21.677513,-1.961257,-15.957531,-0.9869857,-10.368416,3.843286,-7.933695,-4.4506197,-4.657371,-9.586136,4.0615172
1644,17.69937,-79.18535,23.219254,-15.461224,3.9842548,-12.711932,-18.273256,-3.1286073,-15.701563,15.747246,-3.5777202,-19.362633,23.60952,-32.64087,13.00266,-16.096956,9.112403,-25.849747,3.6415176,-18.596363,-5.760532,-10.249756,5.6037784,-0.0072989464,-7.8436804,-8.306192,-1.535718,5.2924
1645,21.231647,-53.050255,9.520498,-17.944824,10.059961,-4.8097568,-12.162004,-4.6476345,-8.299336,25.43201,0.43410325,-14.781129,9.269647,-36.265564,12.637096,-13.941207,8.114158,-29.66782,7.398532,-12.433444,1.3489825,-9.04661,-1.8130035,-1.8204894,-5.570097,-6.015785,-5.6894636,-5.4064817
1646,21.036655,-72.96173,24.223164,-6.432824,-0.04639268,-13.132453,-15.932351,2.8763204,-11.256779,2.4176636,-0.82946324,-13.675851,18.227945,-24.121756,10.928312,-19.821678,6.290802,-21.735493,3.447216,-23.141315,-5.587768,-11.967941,6.9591894,0.94235754,-6.606367,-16.436174,4.4592047,3.1786098
1647,16.264338,-64.840645,5.998708,-15.056025,-1.2041622,-10.943413,-18.332724,-5.709599,-12.400148,21.792461,-0.08625364,-17.345692,21.268017,-32.722416,12.698617,-11.067476,7.9212904,-24.636597,6.888198,-22.55617,4.7784243,-10.362403,6.788336,-9.013783,-7.392482,-6.673742,-1.7681909,-1.5320272
1648,-48.353264,-32.12657,38.403194,9.222118,-5.370638,-30.128166,11.205621,-3.4405875,-15.554982,-9.232524,10.756774,-0.058193862,8.266617,-13.911255,13.660981,-1.8183978,1.4532216,-19.393541,-2.996591,-13.013015,6.999765,-26.241262,13.574185,5.1284947,7.318358,-17.484655,3.1456463,1.2524602
1649,-35.326378,-33.857136,15.8919,-11.870895,9.729911,-30.278479,11.967844,6.7558985,-0.3565166,5.836406,10.435376,-10.625164,5.836917,-3.204471,15.1949835,-12.207154,-8.71299,-11.713592,-0.006155491,-17.472881,-0.6696732,-13.138603,6.7030168,-18.818542,1.9539795,-10.940052,8.826934,-5.333486
1650,-51.888535,-35.238297,39.492798,-12.98571,6.4901686,-12.501431,21.391258,6.953184,-4.3026543,-4.886799,4.267771,2.9760294,19.64022,-20.42114,-3.3355124,-10.956164,-0.46427128,-31.203403,-1.332047,-4.7257586,-4.9524393,-19.74463,12.153064,-1.5407417,-2.1608386,-17.45131,10.239129,-14.93282
1651,-55.49209,-40.715775,48.20733,-4.942466,17.377022,2.2400916,19.634937,-8.157679,-4.908463,9.26671,14.082331,-9.3498535,5.666192,-8.746799,14.349917,-8.980559,-13.113613,-25.286915,8.184547,-17.670967,-13.567471,-22.78891,13.3383875,0.39818478,-9.901049,-14.676957,3.1680393,-5.219187
1652,-41.401203,-46.03409,47.007874,3.056352,9.274916,-18.884045,11.473026,-5.9095635,-0.3867004,6.489295,-0.91696477,-5.3438854,6.1552143,-11.682669,3.7585206,-6.0606427,11.026155,-22.954014,-0.0618577,-23.621967,1.1579497,-1.8808433,0.8550329,-5.8140817,-8.701096,-9.495561,-3.284996,-3.32357
1653,-43.533417,-51.78025,29.17966,-10.686483,10.289183,-25.22587,12.093759,7.1676264,-2.7696605,4.8561854,16.207413,-3.0400121,-0.8685193,-2.3792124,8.384006,-14.246138,1.4496481,-27.35022,15.952074,-6.2167463,-8.7343235,-4.5573215,8.7565365,-2.31006,-0.18649673,-7.597002,-1.1116195,2.8411546
1654,-45.519783,-46.883278,37.545883,-9.642685,13.279378,-12.454353,13.81318,0.7967183,7.27275,-4.9401746,7.228842,-2.8879328,2.9812098,-15.357634,0.72481906,-9.046,-1.2729838,-19.925999,4.197923,-13.139764,-10.787874,-13.494339,-2.067048,-9.142683,1.1897278,-3.0393314,-6.6075845,1.2445555
1655,45.542603,-89.38603,37.590492,-33.51664,-6.74784,8.352116,-26.13882,-7.878499,-0.63570404,1.6593904,4.3478203,-22.630638,16.896944,-25.300596,4.799022,-7.7973113,5.310904,-24.691229,4.3438644,-16.279314,-9.102846,-6.260843,3.4223037,-3.210765,-1.2041645,-14.224551,3.3682804,3.8023462
1656,24.589672,-47.52101,17.207523,-26.892857,11.975687,-1.0433015,-1.872436,-10.393878,4.713032,23.702469,4.98977,-18.086449,17.981453,-37.34393,16.54678,-7.836736,-0.1924901,-37.13636,13.336327,-6.064331,-8.3354025,-1.0554099,-10.666818,-0.08299899,-9.752012,-0.9439659,-2.4245968,-2.9163537
1657,55.792652,-92.67726,39.329605,-20.724762,-10.47548,-2.4898221,-13.630661,-7.4384212,-4.0781074,-2.6187673,11.976641,-26.757856,14.025836,-24.321568,7.612506,-8.164742,0.23513508,-18.899797,0.1400299,-13.10003,-13.245996,-3.3783693,-2.590933,2.273491,-3.1617603,-18.4472,7.694694,0.94652176
1658,48.00754,-67.34456,19.945335,-35.705223,-7.5091095,4.945054,-15.791021,-4.6107335,-2.6968074,14.511675,10.314709,-26.230618,17.792341,-29.426092,8.841325,4.241467,-1.7123606,-23.149685,2.5733166,-9.559644,-4.5161476,0.23011196,-8.072348,-6.422756,-4.875909,0.7511301,-4.057683,-3.7942252
1659,51.278175,-55.622627,22.430042,-23.705864,8.274999,-10.749442,-9.028161,-6.7700324,-3.4575443,0.56890404,3.662581,-19.253128,10.358723,-23.658628,16.103334,-18.904064,2.79779,-16.47893,-0.058585167,-11.124986,-14.5238,-3.966027,-3.4758081,0.28399897,-6.9553013,-10.212367,0.09270048,3.322249
1660,44.070942,-59.402245,16.56091,-37.433025,5.359148,-7.827071,-12.629004,-11.978035,-2.471342,4.724968,7.6486807,-23.693333,16.297487,-31.142597,13.964535,-8.748541,3.6985273,-21.578314,0.9422016,-11.077691,-10.534305,0.28593564,-4.7271385,2.1549034,-7.5626307,-6.305364,-0.1378951,3.9400358
1661,50.070263,-49.222702,19.115408,-13.187578,6.6614256,0.079571135,-0.8079157,-1.2452312,-2.991607,16.041836,-2.6833336,-24.10381,16.8755,-37.059433,12.4948635,-11.446668,5.0045886,-25.292309,6.327698,-6.3558025,-8.9194145,-3.9343326,-4.36296,-2.897613,-3.2825432,-5.3608646,-9.923113,-0.092205524
1662,61.42795,-52.51941,-0.49562597,-20.484919,6.6261644,-16.16235,-11.484053,-3.4116302,-12.509423,7.916664,6.4270763,-31.471989,28.701206,-34.81456,5.7364187,-0.9542427,-1.9599228,-21.62777,1.9673147,-11.247806,-16.35483,1.0214677,-0.9424553,-4.3528075,-1.7933912,-9.884636,2.311997,0.107263565
1663,30.864708,-42.86052,5.6986227,-25.665766,8.089548,-0.8935493,-9.281472,-1.3995727,2.0549636,15.803283,4.1821623,-22.359081,18.833784,-35.03747,10.271849,-5.949609,9.641753,-27.778255,1.2580585,-4.2262626,-5.96231,-8.951353,-3.7002568,-6.8352823,-1.9490662,-7.065012,1.9884651,1.5634766
1664,62.182343,-55.481346,7.2900796,-17.16142,7.4940705,-7.9097958,-16.408558,-7.5268393,-1.0333233,2.9080586,-0.64141184,-18.690834,24.864538,-37.14089,16.814518,-19.526217,8.714675,-22.680956,-3.751358,-10.231779,-15.489044,2.510511,-7.10105,5.316415,-8.92098,-9.47165,-3.4175777,6.831358
1665,55.53381,-45.910492,-5.2924967,-28.659515,1.7965245,-2.1276197,-19.365479,-8.488123,-0.6269754,9.469253,3.8514295,-22.04074,26.842072,-40.906662,14.700785,-4.987875,6.2036424,-23.26389,0.66154385,-7.9738774,-7.7456865,0.6790376,-8.583097,1.0289688,-4.73458,-3.259368,-3.5589094,7.0073357
1666,47.871933,-67.33821,30.761696,-11.539207,0.7812915,1.2022179,-19.063072,-0.3072493,3.3154836,-14.35243,16.55362,-15.461706,12.049989,-21.86613,10.316111,-20.076836,2.9247606,-15.394564,-6.044639,-10.709768,-8.235258,-4.9811554,1.821023,-0.33355284,-6.6312065,-15.799746,-2.3122177,5.373763
1667,37.28282,-85.13373,34.211266,-28.571796,-7.0968356,0.6421684,-21.094452,-8.037822,2.9082203,-7.0940022,14.350002,-25.866817,19.707802,-29.947407,10.1418295,-10.280312,4.1105175,-21.805447,0.8428192,-14.008807,-9.966366,-4.317631,0.10801029,0.81762123,-5.422118,-9.913223,1.3106871,4.5744896
1668,26.502102,-64.495255,21.855118,-13.900569,0.41378284,4.221552,-1.331851,-4.5272346,-0.105481386,9.380865,4.4430437,-17.621174,16.369509,-30.286015,17.155664,-9.069645,11.395387,-30.619785,6.816723,-17.021751,-3.903045,-3.0551736,-10.461658,-1.3230238,-12.281742,-11.385009,-0.18504429,-1.0522408
1669,45.976624,-83.3744,34.858337,-23.789797,-6.451066,-4.598544,-15.605888,-3.2820446,-7.8455977,3.2476358,4.2884417,-21.646803,16.937122,-26.671455,6.1106796,-6.938797,2.721631,-25.747791,4.3431644,-16.350962,-11.252289,-1.5932853,-5.1292987,5.525795,-8.586475,-9.724718,-0.4370346,3.9744043
1670,34.174522,-59.70119,14.481558,-32.949806,-3.3053522,-4.0625353,-5.408987,-7.8338127,-1.6748769,24.82072,3.5955954,-21.469858,21.916637,-34.961594,14.426519,3.587946,-3.5567684,-28.85674,9.418643,-10.509282,-0.92807496,-9.849947,-4.0055714,0.52103615,-11.2160015,-8.318451,1.2383716,-2.1285229
1671,54.54506,-72.44627,25.995369,-10.949007,-5.6778774,-4.6336923,-7.8186517,-8.958523,-0.45543242,-4.0548887,1.6319025,-5.855358,6.0773134,-24.020597,10.27565,-10.715078,-1.5931337,-18.612234,0.31492424,-19.901756,-4.518687,-2.693501,-4.379281,4.56594,-8.299032,-14.04998,2.1360736,-0.94657326
1672,56.399002,-80.50146,20.5636,-21.563747,-14.038853,2.533167,-17.32406,-11.325422,1.5531406,1.6717546,5.8617764,-17.847523,15.102931,-28.786217,5.0194416,0.54431725,-2.4857056,-20.606697,3.1410265,-14.932794,-4.199858,-5.572594,-3.439015,1.5250378,-4.3562355,-8.478836,2.4444647,0.4401641
1673,47.50599,-45.592255,19.850574,-17.439154,5.5541134,10.7871065,-10.050049,-9.011854,8.498493,15.198368,0.63376355,-13.343089,15.612246,-41.419975,13.274825,-2.6875215,-0.9136252,-23.204666,-4.842802,-7.415575,-10.859296,-7.397896,7.077816,2.7211554,-4.02349,-11.352207,-4.5398884,-13.077667
1674,60.07065,-84.375,26.857504,-19.073978,-12.84082,1.5805032,-15.209841,-12.065342,-1.3342934,3.5443194,2.521675,-19.900818,16.510601,-21.337101,-4.578919,3.930603,-6.161353,-20.878872,4.3103724,-15.605011,-14.747955,-0.24529624,-2.665921,2.3888397,-3.2772636,-17.50919,8.114276,-0.11215782
1675,29.942286,-57.25549,16.917807,-20.042706,3.6666915,-3.2361627,-13.61676,-15.31485,13.469704,14.411886,-1.3121158,-14.131453,17.02869,-32.603218,1.3466846,-7.3425617,7.3991127,-32.458015,15.2906,-3.0214205,-13.888399,-4.4263134,-9.82519,2.5232885,-6.8721676,-6.9813175,5.7806797,-5.6052933
1676,55.16343,-62.61091,23.736423,-23.330826,1.3450713,1.0869744,-19.026869,-12.216839,8.570818,-0.81675506,-5.245428,-13.274258,16.0899,-24.994238,12.857686,-15.807127,4.9717255,-26.354912,3.711609,-16.584785,-12.676531,-5.223112,-0.5367968,5.1006794,-9.307537,-11.48309,1.3140798,2.405774
1677,53.98883,-62.905884,14.688749,-32.328217,-4.213422,3.3051577,-23.060389,-9.845852,3.4259207,11.259815,-0.6983744,-20.81243,21.794022,-32.92906,9.407112,-6.4472647,3.3115878,-22.091673,2.0735197,-12.517201,-4.991913,-4.198201,-3.4618616,-3.838202,-1.1802502,-9.55498,3.075809,-2.475644
1678,42.21093,-52.818703,25.6329,-13.201965,6.207616,0.4423194,-6.9853983,-6.3111835,-7.9683404,21.631805,-3.4602091,-12.743293,16.30345,-31.393494,16.173717,-12.954119,-7.2067,-28.492203,10.431794,-13.242584,-10.655867,-5.410634,3.5264668,-2.6315117,-8.360388,-12.144051,0.99999475,3.0205896
1679,50.527336,-76.69179,24.176197,-18.31326,-8.040033,-2.7252839,-17.970518,-5.3214054,-5.2710834,5.2333355,3.7186475,-19.680626,15.622618,-30.21015,11.968639,-7.440997,-1.055123,-22.713203,6.269799,-18.509474,-10.537585,-2.3292117,-4.1981287,2.5173516,-5.129442,-11.64152,5.1540394,-2.428296
1680,42.45049,-44.146927,15.972908,-24.90326,-3.0305011,-0.6996689,-4.3604035,-18.723892,-4.995534,29.89207,1.8828689,-22.707962,16.65056,-42.966866,14.054804,-11.2976055,0.5804685,-16.646751,8.345147,-10.893439,-8.228891,-7.910619,-11.607429,2.3271995,-5.5533533,-2.1296058,4.5240564,-2.7032013
1681,37.141674,-76.662766,43.562798,-21.109652,-1.8016798,-1.8443738,-14.629545,0.30925488,-8.003469,3.4428887,1.6392008,-16.602432,12.26555,-24.625483,7.4343576,-7.365375,5.411722,-23.089302,2.181116,-15.536654,-15.064742,-7.1587543,-1.9765706,3.8866746,-6.9939804,-12.167927,0.9373431,2.9288507
1682,30.438835,-75.72337,33.973,-34.29553,-5.6138253,-0.17948943,-18.922401,-3.6641846,-3.699784,12.288347,4.5323176,-25.922703,16.52661,-30.720434,6.2449865,-0.363513,1.4716086,-25.083006,6.701687,-14.679398,-8.638349,-1.7156365,-3.5270848,0.89461994,-7.0260687,-4.027281,-1.0988517,-0.63550854
1683,37.006077,-47.217484,28.846516,-22.427738,9.15578,-2.2022717,-1.7271576,1.8420005,-10.522543,28.035881,5.907112,-33.782288,13.930784,-25.811346,15.199881,-4.143178,6.90637,-28.320602,-6.109376,-8.4105625,-17.38506,1.8775005,-1.6204107,-9.909152,-10.2589035,-5.684637,-0.9045806,-5.374173
1684,41.06051,-89.859344,48.85668,-30.003508,-3.9136863,6.4786854,-21.50964,-0.67263985,-7.8046446,4.381213,8.048708,-29.815247,22.39515,-28.856945,7.269207,-7.8962264,-0.60591733,-16.259983,-2.3842525,-9.656149,-16.258217,-1.0851884,-3.8548465,0.7299547,-5.012931,-11.615815,1.0499392,4.039175
1685,29.35549,-49.533264,16.491585,-26.624445,1.1088381,6.373183,-15.433758,-3.3844957,0.5211606,10.684307,14.28432,-32.79779,29.538462,-40.570225,10.964061,8.604854,-10.4780655,-25.007519,9.36174,-14.122082,-6.3182883,-6.4867387,-2.6671152,-7.4220657,-7.37667,2.4839406,-3.9113274,-3.5900862
1686,35.27559,-68.97351,39.609375,-17.549374,-2.0911903,0.06516516,-14.851293,1.4668579,-4.919596,-3.8826375,12.507566,-26.031178,15.474957,-19.349045,7.5797453,-12.530303,0.019509792,-16.483881,0.5088177,-19.27487,-5.2589736,-11.29821,1.6873872,-2.954122,-5.2338295,-11.196915,-0.11351538,3.7819693
1687,29.910759,-76.69704,34.862885,-31.138283,-5.341775,2.1356902,-22.249777,-1.7056365,-4.5959663,4.9246774,10.844225,-30.911087,19.14973,-28.867188,6.003355,-1.8420687,-0.6662351,-20.081827,5.1106634,-16.27291,-6.6597795,-6.354129,-1.3829861,-0.49856806,-4.7729006,-8.183494,0.52673674,2.4192996
1688,37.33864,-33.84455,16.588596,-19.138252,8.499304,14.174421,-9.902028,-5.479733,16.508514,2.468923,10.277822,-27.416882,11.737876,-23.282814,12.064081,7.4566154,-11.82346,-21.797016,6.1741714,-11.094623,-17.208065,-7.6746655,-0.7714863,-5.852502,-12.695364,-2.6283426,-6.3956966,-5.4191446
1689,44.222397,-77.42706,30.444443,-20.176933,-11.529552,9.699192,-23.9475,-6.5886593,-3.021616,2.2982001,11.7958765,-33.31575,26.394974,-33.192673,9.76627,-6.375207,-2.831666,-16.280933,-1.8134003,-13.185953,-12.300428,-5.435689,0.32290125,-0.51433754,-2.25214,-14.450454,4.9077134,0.1437378
1690,39.883286,-41.707977,6.8481264,-33.519554,-0.19576073,12.332672,-23.074585,-2.0032523,6.721499,20.45288,11.887758,-39.105114,25.137854,-36.346066,10.017788,1.5668969,-9.212237,-22.4352,8.479311,-9.279483,-8.012186,-2.908637,-2.1263726,-11.268635,-2.3004475,2.1116295,-4.8877974,-3.6297545
1691,46.40098,-72.6669,31.388344,-13.918154,-1.296818,-1.7903897,-14.946674,-6.0130186,-2.629929,-2.3800666,6.899715,-19.5826,13.557897,-16.604486,6.308588,-11.814016,-0.49807662,-19.432747,2.020052,-16.398655,-15.020498,-3.5482206,-1.4674721,1.9928122,-3.9740114,-14.125607,0.039461613,3.2674623
1692,42.02128,-73.92255,23.842123,-26.158142,-6.3637576,0.7140712,-22.53761,-8.501333,-0.43448997,9.361209,8.200705,-23.867197,16.73491,-27.598497,4.8277283,-1.1182041,-3.3026128,-21.8485,7.4347982,-13.598085,-9.536646,-1.7314482,-3.0625408,-0.43498278,-4.5993423,-8.70695,4.557682,0.6367626
1693,36.75474,-41.9188,16.420837,-18.91246,7.9883733,2.3451498,-0.92184067,-9.35984,4.600544,16.98443,-5.29496,-19.783268,13.658736,-24.48716,11.736439,-12.149727,-3.1135316,-20.228516,-0.26044178,-6.297749,-9.129386,-9.217394,-1.1342812,-2.3911827,2.0572987,-13.439552,-6.031064,-0.6227565
1694,40.575184,-81.71074,30.905586,-16.206001,-13.368252,1.5000193,-19.89498,-10.483125,1.495614,-0.72173464,10.594667,-29.062801,24.565952,-26.693565,0.6722207,0.5441456,-8.826162,-14.498344,-3.0673904,-11.077298,-11.527235,-9.366456,6.401684,-5.4672356,0.8734951,-14.560598,1.1277199,6.3084207
1695,29.938086,-47.92167,13.97373,-16.2616,-4.224452,1.7379615,-9.769066,-18.148155,9.69755,19.734737,1.2515087,-26.154232,24.735233,-33.35956,12.32074,-4.853313,-7.3428726,-16.328957,2.5521107,-13.081088,-3.3167973,-10.236382,-7.98209,-5.918515,2.3771658,-8.475992,0.8145547,-0.6720362
1696,55.76588,-70.71866,24.517113,-15.690674,-4.1340203,-1.6216382,-24.84203,1.7136295,-6.214143,3.0346427,3.5082338,-22.180286,21.61803,-28.617432,7.792665,-11.272174,1.4169154,-19.253136,0.28655624,-13.955735,-13.67882,-8.301505,3.9971113,2.8591743,-8.758934,-13.136289,3.3040738,3.500989
1697,51.33526,-62.943413,10.755101,-28.431257,-6.2614965,1.1676016,-26.958567,-5.0117016,-0.82591176,13.233714,8.492292,-27.726807,28.296837,-37.251938,12.4969635,0.7843318,-3.5110013,-18.135792,1.1565218,-14.707542,-3.041055,-5.4242606,-2.228914,-4.3406935,-5.733494,-5.735012,-1.2706313,-1.0284524
1698,38.902348,-53.71088,33.318703,-21.363424,7.487362,7.1785154,-14.478159,-15.687626,5.966847,6.1754436,-1.528598,-19.343767,23.462204,-24.616531,9.947617,-13.716292,0.07700622,-21.070017,-10.523933,-11.648229,-3.6790245,4.1475315,-13.46043,0.497653,2.118744,-9.98857,-6.431337,-5.0986886
1699,60.071632,-80.423416,30.526981,-21.78521,-18.443937,11.506336,-24.934301,-18.176767,14.425152,-5.123734,9.108749,-23.616936,16.497234,-21.7065,1.8331918,-4.7380385,0.8991922,-20.62109,0.44992447,-13.672524,-10.858749,-4.04355,-2.805271,1.4634838,-3.1856441,-11.445459,1.1123328,4.981735
1700,51.927338,-29.975304,9.972597,-33.691833,1.146678,21.310215,-17.920654,-14.842835,17.58877,13.349346,0.2948987,-22.61765,17.09796,-30.603886,5.315122,7.2228017,-1.260619,-29.499485,-0.33401585,-6.5647364,-9.9777775,-4.4608884,-8.904501,-8.492649,-4.257575,0.6250181,1.798121,-10.281021
1701,62.60063,-79.333786,31.430763,-18.492249,-7.8948917,-0.61917245,-22.011515,-4.83622,-0.35440063,-3.5550835,6.855441,-18.74593,13.489733,-20.89,5.036347,-10.322691,1.369752,-19.592659,-0.6678114,-15.422503,-12.776409,-3.4895668,-2.3014672,6.7227755,-11.0683975,-7.7797294,-3.374132,8.0171995
1702,50.97113,-56.188133,6.709335,-31.037392,-9.739546,5.340001,-27.422974,-1.6452165,7.5387955,15.649229,12.142998,-15.6199665,22.062674,-31.73442,13.091545,6.8948,2.5421839,-28.677303,7.1575785,-11.482895,-4.4765024,-1.2315998,-11.138417,-5.1295776,-14.256594,-5.241044,-2.6782188,-4.7315636
1703,59.590233,-57.980324,26.031073,-17.100191,-0.43186784,2.552604,-16.045095,-10.74923,0.20203781,3.8497427,6.6977205,-22.78646,16.259699,-18.844898,4.231662,-13.619436,1.0050316,-12.519246,-9.240261,-9.826364,-15.345693,-4.59348,4.5554156,-0.85064745,-4.37656,-14.955147,-3.0219722,6.1764584
1704,54.26705,-65.71538,21.889307,-30.510536,-6.5271153,4.0621443,-24.260403,-11.645208,1.7619739,2.9095008,13.717239,-30.342123,22.353546,-27.570496,4.198309,-1.8991232,-3.632862,-15.421365,-1.9074335,-13.169586,-7.415597,-6.069827,2.648079,-6.4114294,-1.2687454,-6.4443493,-3.0086417,7.601324
1705,49.638126,-40.922215,21.613224,-24.320934,11.789752,8.087074,-14.858465,-1.1963508,2.022746,15.381815,1.133752,-29.363132,22.283543,-18.624428,6.618121,-4.3601327,-6.8541813,-20.60195,-1.1544952,-4.469704,-9.941015,-9.238481,2.6909451,-5.548737,-4.883585,-6.262728,-13.771931,-4.1543646
1706,58.686333,-73.73476,26.447552,-25.134052,-7.432488,1.8370084,-21.795033,-7.8716803,3.3893723,-6.884114,11.832726,-20.512873,12.473196,-25.69597,9.308811,-10.682273,0.040699005,-17.69353,0.014083862,-16.452944,-9.923677,-4.1475654,-1.516779,1.8466163,-4.569665,-13.164494,2.2744846,5.6736617
1707,43.59037,-39.383045,16.608934,-39.780556,2.0914528,20.378593,-27.388786,-3.135602,11.16371,16.889828,7.495778,-12.77105,10.7694845,-44.218872,13.062402,-9.075178,0.08705342,-32.452404,10.515394,2.5427213,-8.197313,-6.040581,-5.860443,1.9110298,-8.357792,0.8719206,0.37971497,-2.232788
1708,61.59066,-73.27588,36.98135,-28.714424,-4.655777,8.69231,-26.509575,-2.559957,-1.5435,-3.645842,9.682892,-20.986,11.991266,-20.36917,3.066628,-10.151466,-0.03156376,-15.501861,-0.31445217,-19.85632,-3.5974336,-9.280795,-0.93071985,4.839905,-9.429146,-11.137791,-2.4713306,8.749756
1709,52.74038,-65.10735,23.951466,-38.32221,-8.030625,10.033875,-30.987514,-2.8557992,-2.4729395,10.8460655,6.9381747,-22.398558,17.391233,-27.411312,5.691369,-0.5177126,1.6980453,-23.979744,3.9629297,-14.0246725,-2.6061,-3.73033,-6.1259785,-1.8039947,-0.5795822,-11.038092,2.0587468,1.7464981
1710,54.016407,-52.390167,21.269596,-15.774353,3.848009,2.4843717,-16.712536,0.9236884,-1.3454983,1.0838807,-3.314459,-9.889124,12.379347,-29.685263,10.475285,-13.747694,5.830263,-17.409184,-4.9570656,-11.114298,-10.580704,-1.4024959,1.4260225,-6.655552,-6.0585546,-13.282617,3.7053823,-1.333776
1711,74.62747,-88.79506,25.562767,-20.680748,-13.70841,8.258497,-32.05012,-4.7805653,3.6885421,-3.5877519,12.7289915,-27.331455,19.029015,-27.288334,3.435719,-0.2604108,-4.536397,-17.065992,-0.22629166,-15.048831,-7.57444,-5.057984,-0.3220768,-1.1920662,-3.2427769,-7.8901196,-3.4423094,9.404353
1712,32.135925,-46.38626,18.883078,-20.898026,-3.3401678,11.533592,-13.931891,-8.871191,10.552365,13.15978,4.872478,-24.570124,10.00378,-26.203543,14.092735,-2.2471428,4.133564,-28.095287,-1.930995,-7.024682,-6.650401,-7.4465723,-6.9077244,-5.985401,0.94293785,-17.083765,2.9300349,2.1598058
1713,74.17786,-77.01083,24.69468,-19.230433,-9.923652,10.055685,-28.933195,-9.047669,6.9161344,-4.7416496,5.7909064,-22.706665,21.266935,-28.488708,1.7658048,0.8763132,-8.438319,-14.12252,-3.4766598,-12.3023205,-12.464455,-6.333474,3.2353284,-0.080658436,-6.2128525,-12.483433,2.0934086,3.9445848
1714,53.5532,-59.144478,2.246106,-33.755516,-9.277316,4.6594396,-23.227104,-3.749555,6.3346815,25.320822,12.291832,-12.014212,25.64153,-26.21946,8.51042,10.345294,0.5481677,-25.993898,9.117829,-13.533351,-2.9319608,-8.034672,-14.899538,-13.235152,-3.181591,-11.770555,-4.8722405,-9.120504
1715,58.98653,-64.16745,24.868898,-16.135008,0.36157608,-1.4476545,-16.047117,-8.41587,5.572838,-11.294844,13.565393,-20.209637,12.434832,-17.015734,-0.29376888,-6.957972,-0.16849363,-19.556345,-3.5302057,-11.814765,-12.241648,-4.621806,4.169596,-0.88500404,-8.828777,-13.597808,2.8878136,1.1047401
1716,59.033543,-72.87515,19.212713,-25.235435,-9.521359,0.7529583,-21.137636,-14.769316,9.797051,-4.497425,12.764017,-21.277004,13.841693,-20.766768,-0.6335267,1.7547879,-4.2273064,-18.438211,-0.04945278,-11.5990715,-11.204302,-0.94854164,-3.2198858,0.6065512,-4.0636063,-9.602772,3.433845,0.07486868
1717,34.990982,-41.169678,26.90158,-23.653736,-4.9748654,22.796022,-9.00273,-22.395634,13.409497,14.811824,-4.9983063,-18.101116,9.055002,-22.929045,14.818132,-3.4054337,-3.0235934,-25.451756,-3.6343317,-6.945875,-11.957409,-4.850089,1.7203441,-0.7124562,-3.6156607,-21.378958,3.606612,-2.0503373
1718,63.709656,-71.054924,16.930256,-16.73372,-11.5539465,4.68242,-26.166588,-8.992753,5.0605917,-5.3070335,11.268621,-24.011766,18.62082,-26.829325,6.0520744,-8.055954,1.6939187,-20.563248,-3.1162453,-8.9221115,-15.930174,-4.5912104,5.5746617,-7.8160243,4.809575,-19.494839,5.2269278,4.5567017
1719,29.02863,-34.62757,25.395367,-33.603,-12.249166,1.8713136,-5.143379,-20.469173,4.12868,25.362083,4.969439,-19.75969,3.03857,-31.568129,24.553692,-6.5496435,-6.487598,-21.729832,-2.5478678,-3.4831557,-2.026189,-4.1074657,-11.5539665,-9.206858,4.507963,-5.771047,7.176884,-4.935811
1720,58.08494,-56.51133,16.214691,-22.027294,2.7004929,4.60812,-28.390812,-8.040811,9.3974495,-5.219716,-0.3606007,-15.5288105,19.961226,-27.718777,3.8920217,-5.7404366,0.76040804,-22.81533,-2.3320942,-11.384676,-10.613838,-10.365509,7.49568,-1.2935805,-7.8727922,-14.296057,5.486724,1.7910061
